tableId,label,length,numberOfIndex,percentageOfIndex,numberOfNumericCells,percentageOfNumericCells,numberOfBlankCells,percentageOfBlankCells,numberOfCellsStartingWithCapitals,percentageOfCellsStartingWithCapitals,numberOfCellsAllCapitalised,percentageOfCellsAllCapitalised,numberOfCellsAllLowercase,percentageOfCellsAllLowercase,numberOfCellsContainingCountry,percentageOfCellsContainingCountry,numberOfCellsContainingCountryNames,percentageOfCellsContainingCountryNames,numberOfCellsWithRowspan,percentageOfCellsWithRowspan,numberOfCellsWithColspan,percentageOfCellsWithColspan,numberOfCellsWithStyleClass,percentageOfCellsWithStyleClass,numberOfCellsWithInlineStyle,percentageOfCellsWithInlineStyle,hasStyleClass,hasInlineStyle,avgNumberOfWords,minNumberOfWords,maxNumberOfWords,sdNumberOfWords,avgNumberOfCharacters,minNumberOfCharacters,maxNumberOfCharacters,sdNumberOfCharacters,avgNumberOfLetters,minNumberOfLetters,maxNumberOfLetters,sdNumberOfLetters,avgNumberOfNumbers,minNumberOfNumbers,maxNumberOfNumbers,sdNumberOfNumbers,avgNumberOfPunctuationMarks,minNumberOfPunctuationMarks,maxNumberOfPunctuationMarks,sdNumberOfPunctuationMarks,avgRowspan,minRowspan,maxRowspan,sdRowspan,avgColspan,minColspan,maxColspan,sdColspan
Universities and Colleges by Country - BrainTrack.htmc6219137-d535-4cee-b729-de19d80d7622.html-0,true,233,0,0.0,0,0.0,0,0.0,233,1.0,1,0.004291845485568047,0,0.0,1,0.004291845485568047,176,0.7553648352622986,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.43,1,6,1.0,9.85,3,36,6.0,9.85,3,36,6.0,0.0,0,0,0.0,0.12,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Countries most poular alcoholic drink.html-0,false,190,4,0.021052632480859756,39,0.205263152718544,0,0.0,1,0.005263158120214939,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,2,0.0,3.36,1,11,1.0,0.85,0,11,1.0,2.52,0,3,1.0,0.81,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Countries most poular alcoholic drink.html-0,false,190,5,0.02631578966975212,41,0.21578946709632874,0,0.0,1,0.005263158120214939,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,2,0.0,3.01,1,8,1.0,0.82,0,8,1.0,2.18,0,3,1.0,0.79,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0
5081340_9182863005983339607-0,false,1,7,7.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,false,false,1.0,1,1,0.0,3.0,3,3,0.0,3.0,3,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
5081340_9182863005983339607-0,false,1,6,6.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,false,false,1.0,1,1,0.0,4.0,4,4,0.0,4.0,4,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
5081340_9182863005983339607-0,false,23,5,0.21739129722118378,22,0.95652174949646,0,0.0,1,0.043478261679410934,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,1.0,0,0.0,false,false,1.0,1,1,0.0,1.17,1,4,1.0,0.17,0,4,1.0,1.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
neomam.com-the-gay-marriage-world-map.html-0,true,46,0,0.0,0,0.0,0,0.0,46,1.0,0,0.0,0,0.0,1,0.021739130839705467,43,0.9347826242446899,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.22,1,3,1.0,8.22,4,20,3.0,8.22,4,20,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
neomam.com-the-gay-marriage-world-map.html-0,false,46,1,0.021739130839705467,0,0.0,0,0.0,46,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,5.61,2,9,3.0,44.28,26,63,18.0,44.28,26,63,18.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
86558718_9176457629434623062-0,false,11,4,0.3636363744735718,0,0.0,0,0.0,11,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,1.0,0,0.0,false,false,1.64,1,3,1.0,13.0,5,34,9.0,12.64,4,34,10.0,0.36,0,2,1.0,0.18,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
saschastab (3).html-0,false,9,3,0.3333333432674408,0,0.0,0,0.0,1,0.1111111119389534,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.33,1,4,1.0,8.11,5,30,8.0,5.11,2,30,9.0,3.0,0,4,1.0,1.78,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
saschastab (3).html-0,true,9,1,0.1111111119389534,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,1,0.1111111119389534,7,0.7777777910232544,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.11,1,2,0.0,7.78,5,13,2.0,7.78,5,13,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
saschastab (3).html-0,false,9,2,0.2222222238779068,0,0.0,0,0.0,1,0.1111111119389534,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,2.89,2,3,0.0,16.67,15,17,1.0,14.11,14,15,0.0,2.56,0,3,1.0,0.11,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
saschastab (3).html-0,false,9,0,0.0,8,0.8888888955116272,0,0.0,1,0.1111111119389534,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.33,1,4,1.0,0.44,0,4,1.0,0.89,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
"List of country calling codes - Wikipedia, the free encyclopedia.htmab8bb4da-d9b3-496c-84ff-deadd3976f09.html-0",false,3,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.67,1,2,1.0,15.0,8,21,7.0,15.0,8,21,7.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
92199496_3701743036491671883-0,false,10,10,1.0,0,0.0,0,0.0,2,0.20000000298023224,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,0,0.0,false,false,1.1,1,2,0.0,5.5,4,7,1.0,1.9,1,7,2.0,3.6,0,6,2.0,0.9,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
"List of country calling codes - Wikipedia, the free encyclopedia.htmab8bb4da-d9b3-496c-84ff-deadd3976f09.html-0",false,3,3,1.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,11.0,4,25,12.0,65.0,19,149,73.0,65.0,19,149,73.0,0.0,0,0,0.0,1.0,0,3,2.0,0.0,0,0,0.0,0.0,0,0,0.0
"List of country calling codes - Wikipedia, the free encyclopedia.htmab8bb4da-d9b3-496c-84ff-deadd3976f09.html-0",true,3,2,0.6666666865348816,0,0.0,0,0.0,1,0.3333333432674408,0,0.0,0,0.0,1,0.3333333432674408,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.33,1,2,1.0,10.33,7,17,6.0,10.33,7,17,6.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
"List of country calling codes - Wikipedia, the free encyclopedia.htmab8bb4da-d9b3-496c-84ff-deadd3976f09.html-0",false,3,1,0.3333333432674408,0,0.0,0,0.0,1,0.3333333432674408,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.33,1,2,1.0,6.33,3,12,5.0,4.67,1,12,6.0,1.67,0,3,2.0,0.67,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0
Countries water use per capita.html-0,false,178,1,0.00561797758564353,10,0.056179776787757874,0,0.0,1,0.00561797758564353,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.03,1,6,0.0,5.1,3,47,3.0,1.2,0,46,3.0,3.9,1,4,0.0,0.96,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Countries water use per capita.html-0,false,178,2,0.01123595517128706,177,0.9943820238113403,0,0.0,1,0.00561797758564353,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,2,0.0,4.04,4,11,1.0,0.06,0,11,1.0,3.98,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Countries water use per capita.html-0,true,178,0,0.0,0,0.0,0,0.0,178,1.0,0,0.0,0,0.0,1,0.00561797758564353,162,0.9101123809814453,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.45,1,6,1.0,10.03,4,41,7.0,10.03,4,41,7.0,0.0,0,0,0.0,0.06,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Countries water use per capita.html-0,false,178,3,0.016853932291269302,0,0.0,157,0.882022500038147,21,0.11797752976417542,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.11,1,2,0.0,1.37,0,12,4.0,1.37,0,12,4.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1.html-0,false,212,5,0.02358490601181984,0,0.0,0,0.0,1,0.004716981202363968,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.02358490601181984,211,0.9952830076217651,false,false,1.09,1,7,1.0,30.83,17,71,5.0,2.51,1,37,4.0,28.32,0,40,2.0,2.09,0,9,1.0,0.0,0,0,0.0,0.0,0,0,0.0
www.allacro-countries_acronyms_and_abbreviations.html-0,false,243,9,0.03703703731298447,0,0.0,5,0.020576132461428642,238,0.9794238805770874,236,0.9711934328079224,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,2,0.0,2.01,0,8,1.0,2.01,0,8,1.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1.html-0,false,212,6,0.028301887214183807,0,0.0,0,0.0,211,0.9952830076217651,2,0.009433962404727936,0,0.0,0,0.0,81,0.3820754587650299,0,0.0,0,0.0,6,0.028301887214183807,211,0.9952830076217651,false,false,1.22,1,4,1.0,9.39,1,34,5.0,9.39,1,34,5.0,0.0,0,0,0.0,0.02,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1.html-0,false,212,3,0.014150943607091904,0,0.0,0,0.0,1,0.004716981202363968,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.02358490601181984,211,0.9952830076217651,false,false,1.05,1,8,1.0,35.29,12,86,5.0,3.08,1,37,3.0,32.2,1,49,3.0,2.85,1,11,1.0,0.0,0,0,0.0,0.0,0,0,0.0
www.allacro-countries_acronyms_and_abbreviations.html-0,false,243,7,0.02880658395588398,0,0.0,5,0.020576132461428642,238,0.9794238805770874,237,0.9753086566925049,0,0.0,0,0.0,2,0.008230452425777912,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,2,0.0,3.0,0,17,1.0,3.0,0,17,1.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1.html-0,false,212,4,0.01886792480945587,0,0.0,0,0.0,1,0.004716981202363968,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.02358490601181984,211,0.9952830076217651,false,false,1.08,1,7,1.0,32.92,16,84,6.0,2.52,1,39,4.0,30.4,1,48,3.0,2.12,1,11,1.0,0.0,0,0,0.0,0.0,0,0,0.0
www.allacro-countries_acronyms_and_abbreviations.html-0,false,243,8,0.03292180970311165,0,0.0,4,0.016460904851555824,239,0.9835391044616699,234,0.9629629850387573,0,0.0,0,0.0,2,0.008230452425777912,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,3,0.0,2.09,0,26,2.0,2.09,0,26,2.0,0.0,0,0,0.0,0.02,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1.html-0,false,212,9,0.04245283082127571,0,0.0,7,0.033018868416547775,1,0.004716981202363968,1,0.004716981202363968,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.02358490601181984,0,0.0,false,false,1.01,1,2,0.0,2.92,0,9,1.0,2.92,0,9,1.0,0.0,0,0,0.0,0.97,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0
97289855_4526395714009880898-0,false,20,10,0.5,8,0.4000000059604645,1,0.05000000074505806,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0,false,false,1.0,1,1,0.0,1.0,0,2,0.0,0.55,0,1,1.0,0.45,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
97289855_4526395714009880898-0,false,20,11,0.550000011920929,10,0.5,1,0.05000000074505806,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0,false,false,1.0,1,1,0.0,1.0,0,2,0.0,0.45,0,1,1.0,0.55,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1.html-0,false,212,7,0.033018868416547775,0,0.0,4,0.01886792480945587,203,0.9575471878051758,201,0.948113203048706,0,0.0,0,0.0,2,0.009433962404727936,0,0.0,0,0.0,5,0.02358490601181984,0,0.0,false,false,1.0,1,1,0.0,2.96,0,12,1.0,2.94,0,11,1.0,0.01,0,2,0.0,0.02,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
1.html-0,false,212,8,0.03773584961891174,0,0.0,7,0.033018868416547775,201,0.948113203048706,197,0.9292452931404114,0,0.0,0,0.0,1,0.004716981202363968,0,0.0,0,0.0,5,0.02358490601181984,0,0.0,false,false,1.01,1,2,0.0,2.03,0,12,1.0,2.03,0,11,1.0,0.0,0,1,0.0,0.04,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
www.allacro-countries_acronyms_and_abbreviations.html-0,false,243,1,0.004115226212888956,0,0.0,0,0.0,243,1.0,242,0.9958847761154175,0,0.0,0,0.0,2,0.008230452425777912,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,3,0.0,3.06,3,18,1.0,3.04,3,12,1.0,0.02,0,6,0.0,0.01,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
97289855_4526395714009880898-0,false,20,14,0.699999988079071,14,0.699999988079071,1,0.05000000074505806,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0,false,false,1.0,1,1,0.0,1.0,0,2,0.0,0.25,0,1,0.0,0.75,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
world abortion laws.html-0,false,197,7,0.03553299605846405,0,0.0,0,0.0,197,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005076142027974129,196,0.9949238300323486,0,0.0,false,false,1.01,1,2,0.0,2.34,2,10,1.0,2.34,2,10,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.05,0,9,1.0
www.allacro-countries_acronyms_and_abbreviations.html-0,false,243,2,0.008230452425777912,0,0.0,0,0.0,243,1.0,242,0.9958847761154175,0,0.0,0,0.0,1,0.004115226212888956,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,3,0.0,2.07,2,18,1.0,2.04,2,12,1.0,0.02,0,6,0.0,0.01,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
97289855_4526395714009880898-0,false,20,15,0.75,9,0.44999998807907104,1,0.05000000074505806,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0,false,false,1.0,1,1,0.0,1.0,0,2,0.0,0.5,0,1,1.0,0.5,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
world abortion laws.html-0,false,197,8,0.04060913622379303,0,0.0,104,0.5279187560081482,93,0.4720812141895294,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005076142027974129,196,0.9949238300323486,0,0.0,false,false,13.17,1,81,22.0,81.48,0,525,134.0,81.34,0,525,134.0,0.14,0,6,1.0,1.21,0,10,2.0,0.0,0,0,0.0,0.05,0,9,1.0
97289855_4526395714009880898-0,false,20,12,0.6000000238418579,16,0.800000011920929,1,0.05000000074505806,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0,false,false,1.0,1,1,0.0,1.0,0,2,0.0,0.15,0,1,0.0,0.85,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
world abortion laws.html-0,false,197,5,0.025380710139870644,0,0.0,0,0.0,197,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005076142027974129,196,0.9949238300323486,0,0.0,false,false,1.01,1,2,0.0,2.5,2,10,1.0,2.5,2,10,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.05,0,9,1.0
www.allacro-countries_acronyms_and_abbreviations.html-0,true,243,0,0.0,0,0.0,0,0.0,243,1.0,0,0.0,0,0.0,1,0.004115226212888956,187,0.7695473432540894,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.44,1,7,1.0,10.01,4,44,6.0,10.01,4,44,6.0,0.0,0,0,0.0,0.1,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0
97289855_4526395714009880898-0,false,20,13,0.6499999761581421,15,0.75,1,0.05000000074505806,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0,false,false,1.0,1,1,0.0,1.0,0,2,0.0,0.2,0,1,0.0,0.8,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
world abortion laws.html-0,false,197,6,0.030456852167844772,0,0.0,0,0.0,197,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005076142027974129,196,0.9949238300323486,0,0.0,false,false,1.01,1,2,0.0,2.4,2,10,1.0,2.4,2,10,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.05,0,9,1.0
1.html-0,false,212,1,0.004716981202363968,0,0.0,0,0.0,206,0.9716981053352356,0,0.0,0,0.0,0,0.0,11,0.05188679322600365,0,0.0,0,0.0,5,0.02358490601181984,0,0.0,false,false,2.21,1,6,1.0,19.13,1,52,9.0,19.05,1,52,9.0,0.08,0,2,0.0,0.16,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
www.allacro-countries_acronyms_and_abbreviations.html-0,false,243,5,0.020576132461428642,0,0.0,1,0.004115226212888956,1,0.004115226212888956,1,0.004115226212888956,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,3,0.0,3.07,0,15,1.0,3.07,0,15,1.0,0.0,0,0,0.0,1.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
97289855_4526395714009880898-0,false,20,18,0.8999999761581421,12,0.6000000238418579,1,0.05000000074505806,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0,false,false,1.0,1,1,0.0,1.0,0,2,0.0,0.35,0,1,0.0,0.65,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
world abortion laws.html-0,false,197,3,0.015228426083922386,0,0.0,0,0.0,197,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005076142027974129,196,0.9949238300323486,0,0.0,false,false,1.01,1,2,0.0,2.69,2,10,1.0,2.69,2,10,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.05,0,9,1.0
1.html-0,false,212,2,0.009433962404727936,0,0.0,0,0.0,211,0.9952830076217651,0,0.0,0,0.0,0,0.0,1,0.004716981202363968,0,0.0,0,0.0,5,0.02358490601181984,0,0.0,false,false,1.17,1,4,0.0,8.22,1,32,4.0,8.17,1,32,4.0,0.05,0,1,0.0,0.2,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
www.allacro-countries_acronyms_and_abbreviations.html-0,false,243,6,0.02469135820865631,0,0.0,9,0.03703703731298447,190,0.7818930149078369,1,0.004115226212888956,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.07,1,4,0.0,3.23,0,18,2.0,2.88,0,18,2.0,0.36,0,2,0.0,1.14,0,7,1.0,0.0,0,0,0.0,0.0,0,0,0.0
97289855_4526395714009880898-0,false,20,19,0.949999988079071,14,0.699999988079071,1,0.05000000074505806,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0,false,false,1.0,1,1,0.0,1.0,0,2,0.0,0.25,0,1,0.0,0.75,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
world abortion laws.html-0,false,197,4,0.020304568111896515,0,0.0,0,0.0,197,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005076142027974129,196,0.9949238300323486,0,0.0,false,false,1.01,1,2,0.0,2.53,2,10,1.0,2.53,2,10,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.05,0,9,1.0
www.allacro-countries_acronyms_and_abbreviations.html-0,false,243,3,0.012345679104328156,0,0.0,16,0.0658436194062233,227,0.9341563582420349,208,0.855967104434967,0,0.0,0,0.0,1,0.004115226212888956,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.23,1,11,1.0,2.81,0,42,5.0,2.81,0,42,5.0,0.0,0,0,0.0,0.23,0,10,1.0,0.0,0,0,0.0,0.0,0,0,0.0
97289855_4526395714009880898-0,false,20,16,0.800000011920929,16,0.800000011920929,1,0.05000000074505806,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0,false,false,1.0,1,1,0.0,1.0,0,2,0.0,0.15,0,1,0.0,0.85,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
world abortion laws.html-0,false,197,1,0.005076142027974129,0,0.0,0,0.0,197,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005076142027974129,196,0.9949238300323486,0,0.0,false,false,1.01,1,2,0.0,3.01,2,10,1.0,3.01,2,10,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.05,0,9,1.0
1.html-0,true,212,0,0.0,0,0.0,0,0.0,212,1.0,0,0.0,0,0.0,0,0.0,75,0.3537735939025879,0,0.0,0,0.0,5,0.02358490601181984,0,0.0,false,false,1.59,1,10,1.0,12.68,4,74,11.0,12.62,4,74,11.0,0.06,0,3,0.0,0.44,0,6,1.0,0.0,0,0,0.0,0.0,0,0,0.0
www.allacro-countries_acronyms_and_abbreviations.html-0,false,243,4,0.016460904851555824,0,0.0,38,0.1563785970211029,205,0.8436213731765747,205,0.8436213731765747,0,0.0,0,0.0,3,0.012345679104328156,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,2.53,0,3,1.0,2.53,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
97289855_4526395714009880898-0,false,20,17,0.8500000238418579,15,0.75,1,0.05000000074505806,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,1.0,0,0.0,false,false,1.0,1,1,0.0,1.0,0,2,0.0,0.2,0,1,0.0,0.8,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
world abortion laws.html-0,false,197,2,0.010152284055948257,0,0.0,0,0.0,197,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005076142027974129,196,0.9949238300323486,0,0.0,false,false,1.01,1,2,0.0,2.71,2,10,1.0,2.71,2,10,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.05,0,9,1.0
87.html-0,false,188,3,0.01595744676887989,187,0.9946808218955994,0,0.0,1,0.005319148767739534,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,4.0,4,4,0.0,0.02,0,4,0.0,3.98,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
www.os-connect.com-pop.html-0,false,200,5,0.02500000037252903,0,0.0,200,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,200,1.0,0,0.0,false,false,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
87.html-0,true,188,1,0.005319148767739534,0,0.0,0,0.0,1,0.005319148767739534,0,0.0,0,0.0,1,0.005319148767739534,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.29,1,5,1.0,9.73,5,34,5.0,9.71,5,34,5.0,0.02,0,2,0.0,0.07,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
87.html-0,false,188,2,0.010638297535479069,31,0.16489361226558685,0,0.0,1,0.005319148767739534,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,5.02,3,7,1.0,0.86,0,3,0.0,4.16,0,6,1.0,0.84,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
87.html-0,false,188,0,0.0,182,0.9680851101875305,0,0.0,1,0.005319148767739534,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,2.38,1,4,1.0,0.05,0,4,0.0,2.33,0,3,1.0,0.02,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
www.os-connect.com-pop.html-0,false,200,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,200,1.0,0,0.0,false,false,1.0,1,1,0.0,3.49,2,7,1.0,1.04,1,5,0.0,2.44,0,3,1.0,0.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
www.os-connect.com-pop.html-0,false,200,3,0.014999999664723873,0,0.0,0,0.0,1,0.004999999888241291,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,200,1.0,0,0.0,false,false,1.0,1,1,0.0,4.17,4,6,0.0,1.02,1,6,0.0,3.15,0,4,0.0,0.99,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
www.os-connect.com-pop.html-0,false,200,4,0.019999999552965164,0,0.0,0,0.0,2,0.009999999776482582,1,0.004999999888241291,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,200,1.0,0,0.0,false,false,1.0,1,1,0.0,4.66,2,10,1.0,1.05,1,10,1.0,3.6,0,4,1.0,0.99,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
