tableId,label,length,numberOfCellsContainingCountry,percentageOfCellsContainingCountry,numberOfCellsContainingCountryNames,percentageOfCellsContainingCountryNames,resultAlwaysFirst,resultAlwaysEmpty,resultTengli,resultChen,resultFindCrossing,resultFindCountry,resultFindCountryNames,resultClassifier
scimagojr.com.html-0,false,239,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (2).html-0,true,23,0,0.0,18,0.7826087,false,false,false,false,false,false,false,false
www.web-wise-wizard.com.html-0,false,248,0,0.0,0,0.0,false,false,false,false,false,false,false,false
scimagojr.com.html-0,false,239,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (2).html-0,false,23,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.web-wise-wizard.com.html-0,true,248,0,0.0,162,0.6532258,false,false,true,true,true,false,false,false
scimagojr.com.html-0,false,239,0,0.0,0,0.0,false,false,false,false,false,false,false,false
94850921_599110073134306522-0,false,37,0,0.0,0,0.0,false,false,false,false,false,false,false,false
scimagojr.com.html-0,true,239,1,0.0041841003,220,0.92050207,false,false,true,true,false,false,true,false
94850921_599110073134306522-0,false,37,0,0.0,0,0.0,false,false,false,false,false,false,false,false
scimagojr.com.html-0,false,239,0,0.0,0,0.0,false,false,false,false,false,false,false,false
World press freedom index.html-0,false,184,0,0.0,0,0.0,false,false,false,false,false,false,false,false
94850921_599110073134306522-0,false,37,0,0.0,0,0.0,true,false,false,false,false,false,false,false
49327820_2184545431964856495-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
scimagojr.com.html-0,false,239,0,0.0,0,0.0,true,false,false,false,false,false,false,false
49327820_2184545431964856495-0,true,11,1,0.09090909,1,0.09090909,true,false,false,false,true,true,false,false
scimagojr.com.html-0,false,239,1,0.0041841003,0,0.0,false,false,false,false,true,true,false,false
94850921_599110073134306522-0,false,37,0,0.0,0,0.0,false,false,false,false,false,false,false,false
49327820_2184545431964856495-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
94850921_599110073134306522-0,true,37,1,0.027027028,36,0.972973,false,false,true,true,true,true,true,false
49327820_2184545431964856495-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
94850921_599110073134306522-0,false,37,0,0.0,0,0.0,false,false,false,false,false,false,false,false
49327820_2184545431964856495-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
94850921_599110073134306522-0,false,37,0,0.0,0,0.0,false,false,false,false,false,false,false,false
49327820_2184545431964856495-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
52.html-0,false,12,0,0.0,0,0.0,false,false,false,false,false,false,false,false
53974743_4061112554789310133-0,false,23,0,0.0,0,0.0,false,false,false,false,true,false,false,false
52.html-0,true,12,0,0.0,1,0.083333336,false,false,true,false,false,false,false,false
53974743_4061112554789310133-0,false,23,0,0.0,0,0.0,false,false,false,false,false,false,false,false
52.html-0,false,12,0,0.0,0,0.0,true,false,false,false,false,false,false,false
53974743_4061112554789310133-0,false,45,0,0.0,0,0.0,false,false,false,false,false,false,false,false
53974743_4061112554789310133-0,false,45,0,0.0,0,0.0,true,false,false,false,false,false,false,false
53974743_4061112554789310133-0,false,1,0,0.0,0,0.0,false,false,false,false,false,false,false,false
53974743_4061112554789310133-0,false,1,0,0.0,0,0.0,false,false,false,false,false,false,false,false
53974743_4061112554789310133-0,false,23,0,0.0,0,0.0,false,false,false,false,false,false,false,false
53974743_4061112554789310133-0,false,23,0,0.0,0,0.0,false,false,false,false,false,false,false,false
9.html-0,false,214,0,0.0,0,0.0,false,false,false,false,false,false,false,false
9.html-0,false,214,0,0.0,0,0.0,false,false,false,false,false,false,false,false
9.html-0,false,214,0,0.0,0,0.0,false,false,false,false,false,false,false,false
9.html-0,false,214,0,0.0,0,0.0,false,false,false,false,false,false,false,false
9.html-0,false,214,0,0.0,0,0.0,false,false,false,false,false,false,false,false
9.html-0,false,214,0,0.0,0,0.0,false,false,false,false,false,false,false,false
9.html-0,false,214,0,0.0,0,0.0,false,false,false,false,false,false,false,false
9.html-0,true,214,1,0.004672897,179,0.8364486,true,false,true,true,true,true,true,false
88371470_8296410854616235377-0,false,29,0,0.0,0,0.0,false,false,false,false,false,false,false,false
63.html-0,false,46,0,0.0,6,0.13043478,false,false,true,false,false,false,false,false
88371470_8296410854616235377-0,false,29,0,0.0,0,0.0,false,false,false,false,false,false,false,false
88371470_8296410854616235377-0,false,29,0,0.0,0,0.0,false,false,false,false,false,false,false,false
88371470_8296410854616235377-0,false,29,0,0.0,0,0.0,false,false,false,false,false,false,false,false
63.html-0,false,46,0,0.0,3,0.06521739,true,false,false,false,true,false,false,false
43177849_7423265322113189784-0,false,11,0,0.0,2,0.18181819,false,false,false,false,true,false,false,false
43177849_7423265322113189784-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
43177849_7423265322113189784-0,false,11,0,0.0,0,0.0,true,false,false,false,false,false,false,false
world abortion laws.html-0,true,197,0,0.0,174,0.88324875,true,false,true,true,true,false,true,false
88371470_8296410854616235377-0,false,29,0,0.0,0,0.0,true,false,false,false,false,false,false,false
88371470_8296410854616235377-0,false,29,0,0.0,0,0.0,false,false,false,false,true,false,false,false
88371470_8296410854616235377-0,false,29,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-6,false,28,0,0.0,0,0.0,true,false,false,false,true,false,false,false
51736317_9061696946827857272-6,true,28,1,0.035714287,9,0.32142857,false,false,true,true,false,true,true,false
51736317_9061696946827857272-6,false,28,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-6,false,28,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-6,false,28,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-6,false,28,0,0.0,0,0.0,false,false,false,false,false,false,false,false
76.html-0,false,72,0,0.0,0,0.0,false,false,false,false,false,false,false,false
76.html-0,false,72,0,0.0,0,0.0,false,false,false,false,false,false,false,false
mapsofworld.com.html-0,false,267,0,0.0,0,0.0,false,false,false,false,false,false,false,false
76.html-0,true,72,1,0.013888889,54,0.75,true,false,true,true,true,true,true,false
76.html-0,false,72,0,0.0,0,0.0,false,false,false,false,false,false,false,false
76.html-0,false,72,0,0.0,0,0.0,false,false,false,false,false,false,false,false
76.html-0,false,72,0,0.0,0,0.0,false,false,false,false,false,false,false,false
76.html-0,false,72,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.japanafricanet.com-presidents.html-0,true,29,1,0.03448276,22,0.7586207,true,false,true,true,true,true,true,false
www.japanafricanet.com-presidents.html-0,false,29,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-5,false,27,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-5,false,27,0,0.0,0,0.0,true,false,false,false,true,false,false,false
mapsofworld.com.html-0,false,267,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-5,false,27,0,0.0,0,0.0,false,false,false,false,false,false,false,false
6239391_682246689531838689-0,true,240,1,0.004166667,208,0.8666667,true,false,true,true,true,true,true,false
mapsofworld.com.html-0,false,267,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-5,false,27,0,0.0,0,0.0,false,false,false,false,false,false,false,false
mapsofworld.com.html-0,false,267,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-5,false,27,0,0.0,0,0.0,false,false,false,false,false,false,false,false
mapsofworld.com.html-0,false,267,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-5,true,27,1,0.037037037,8,0.2962963,false,false,true,true,false,true,true,false
6239391_682246689531838689-0,false,240,0,0.0,0,0.0,false,false,false,false,false,false,false,false
mapsofworld.com.html-0,true,267,1,0.0037453184,211,0.79026216,true,false,true,true,true,true,true,false
51736317_9061696946827857272-4,false,20,0,0.0,0,0.0,true,false,false,false,true,false,false,false
5.html-0,false,194,0,0.0,0,0.0,false,false,false,false,false,false,false,false
5.html-0,false,194,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-4,false,20,0,0.0,0,0.0,false,false,false,false,false,false,false,false
5.html-0,false,194,0,0.0,0,0.0,false,false,false,false,false,false,false,false
5.html-0,false,194,0,0.0,0,0.0,false,false,false,false,false,false,false,false
5.html-0,false,194,0,0.0,0,0.0,true,false,false,false,false,false,false,false
51736317_9061696946827857272-4,true,20,1,0.05,2,0.1,false,false,true,true,false,true,true,false
51736317_9061696946827857272-4,false,20,0,0.0,0,0.0,false,false,false,false,false,false,false,false
5.html-0,false,194,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-4,false,20,0,0.0,0,0.0,false,false,false,false,false,false,false,false
5.html-0,true,194,1,0.005154639,164,0.8453608,false,false,true,true,true,true,true,false
51736317_9061696946827857272-4,false,20,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.global-rates.com-inflation.html-0,false,63,0,0.0,0,0.0,false,false,false,false,false,false,false,false
95710771_2985458996465650014-0,false,24,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.global-rates.com-inflation.html-0,false,63,0,0.0,0,0.0,false,false,false,false,false,false,false,false
95710771_2985458996465650014-0,false,1,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.global-rates.com-inflation.html-0,true,63,1,0.015873017,56,0.8888889,false,false,true,true,true,true,true,false
95710771_2985458996465650014-0,false,1,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.global-rates.com-inflation.html-0,false,63,0,0.0,0,0.0,true,false,false,false,false,false,false,false
95710771_2985458996465650014-0,false,47,0,0.0,0,0.0,true,false,false,false,false,false,false,false
95710771_2985458996465650014-0,false,47,0,0.0,0,0.0,false,false,false,false,false,false,false,false
95710771_2985458996465650014-0,false,24,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.global-rates.com-inflation.html-0,false,63,0,0.0,0,0.0,false,false,false,false,false,false,false,false
95710771_2985458996465650014-0,false,24,0,0.0,0,0.0,false,false,false,false,true,false,false,false
www.global-rates.com-inflation.html-0,false,63,0,0.0,0,0.0,false,false,false,false,false,false,false,false
95710771_2985458996465650014-0,false,24,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-2,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-2,true,18,1,0.055555556,3,0.16666667,false,false,true,true,false,true,true,false
51736317_9061696946827857272-2,false,18,0,0.0,0,0.0,true,false,false,false,true,false,false,false
40140105_3351081004529012404-3,false,18,0,0.0,0,0.0,true,false,false,false,false,false,false,false
51736317_9061696946827857272-2,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40140105_3351081004529012404-3,false,18,0,0.0,0,0.0,false,false,false,false,true,false,false,false
51736317_9061696946827857272-2,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40140105_3351081004529012404-3,true,18,1,0.055555556,6,0.33333334,false,false,true,true,false,true,true,false
51736317_9061696946827857272-2,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40140105_3351081004529012404-3,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-2,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
65840227_1406132207391640676-0,true,25,0,0.0,8,0.32,false,false,true,true,true,false,false,false
65840227_1406132207391640676-0,false,25,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40140105_3351081004529012404-2,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40140105_3351081004529012404-2,false,18,0,0.0,0,0.0,false,false,false,false,true,false,false,false
40140105_3351081004529012404-2,true,18,1,0.055555556,2,0.11111111,false,false,true,true,false,true,true,false
40140105_3351081004529012404-2,false,18,0,0.0,0,0.0,true,false,false,false,false,false,false,false
77680029_6205490458560141131-0,false,6,0,0.0,0,0.0,false,false,false,false,false,false,false,false
77680029_6205490458560141131-0,false,6,0,0.0,0,0.0,false,false,false,false,false,false,false,false
77680029_6205490458560141131-0,false,6,0,0.0,0,0.0,true,false,false,false,false,false,false,false
77680029_6205490458560141131-0,true,6,0,0.0,4,0.6666667,false,false,true,true,true,false,true,false
77680029_6205490458560141131-0,false,6,0,0.0,0,0.0,false,false,false,false,false,false,false,false
77680029_6205490458560141131-0,false,6,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (5).html-0,false,102,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (5).html-0,false,102,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (5).html-0,false,102,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.pregnantpause.org.html-0,true,195,1,0.0051282053,166,0.85128206,true,false,true,true,true,true,true,false
saschastab (5).html-0,true,102,0,0.0,85,0.8333333,true,false,true,true,true,false,true,false
www.pregnantpause.org.html-0,false,195,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries central bank interest rates.html-0,false,153,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries central bank interest rates.html-0,false,153,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries central bank interest rates.html-0,false,153,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries central bank interest rates.html-0,false,153,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries central bank interest rates.html-0,false,153,0,0.0,0,0.0,false,false,false,false,false,false,false,false
65840227_1406132207391640676-0,false,25,0,0.0,0,0.0,true,false,false,false,false,false,false,false
Countries central bank interest rates.html-0,false,153,0,0.0,0,0.0,false,false,false,false,false,false,false,false
65840227_1406132207391640676-0,false,25,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-0,false,26,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-0,false,26,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries central bank interest rates.html-0,true,153,1,0.006535948,136,0.8888889,false,false,false,false,false,false,false,false
relev4.html-0,false,214,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40140105_3351081004529012404-1,false,30,0,0.0,0,0.0,true,false,false,false,false,false,false,false
51736317_9061696946827857272-0,false,26,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries central bank interest rates.html-0,false,153,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40140105_3351081004529012404-1,false,30,0,0.0,0,0.0,false,false,false,false,true,false,false,false
51736317_9061696946827857272-0,true,26,1,0.03846154,4,0.15384616,false,false,true,true,false,true,true,false
relev4.html-0,false,214,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40140105_3351081004529012404-1,true,30,1,0.033333335,2,0.06666667,false,false,true,true,false,true,true,false
relev4.html-0,false,214,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40140105_3351081004529012404-1,false,30,0,0.0,0,0.0,false,false,false,false,false,false,false,false
51736317_9061696946827857272-0,false,26,0,0.0,0,0.0,true,false,false,false,true,false,false,false
relev4.html-0,false,214,0,0.0,0,0.0,false,false,false,false,false,false,false,false
relev4.html-0,false,214,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (12).html-0,false,189,0,0.0,0,0.0,true,false,false,false,false,false,false,false
saschastab (12).html-0,false,189,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (12).html-0,false,189,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (12).html-0,true,189,1,0.005291005,169,0.8941799,false,false,true,true,true,true,true,false
91680895_1000956575259004044-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
91680895_1000956575259004044-0,false,21,0,0.0,0,0.0,false,false,false,false,true,false,false,false
91680895_1000956575259004044-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
91680895_1000956575259004044-0,false,21,0,0.0,0,0.0,true,false,false,false,false,false,false,false
37388619_1882735989715440292-0,false,51,0,0.0,0,0.0,false,false,false,false,false,false,false,false
37388619_1882735989715440292-0,false,51,0,0.0,1,0.019607844,false,false,false,false,true,false,false,false
37388619_1882735989715440292-0,false,51,0,0.0,0,0.0,true,false,false,false,false,false,false,false
91680895_1000956575259004044-0,true,21,1,0.04761905,0,0.0,false,false,false,false,false,true,false,false
91680895_1000956575259004044-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
91680895_1000956575259004044-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
37388619_1882735989715440292-0,false,51,0,0.0,1,0.019607844,false,false,false,false,false,false,false,false
91680895_1000956575259004044-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
91680895_1000956575259004044-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40140105_3351081004529012404-0,false,24,0,0.0,0,0.0,true,false,false,false,false,false,false,false
40140105_3351081004529012404-0,false,24,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40140105_3351081004529012404-0,false,24,0,0.0,0,0.0,false,false,false,false,true,false,false,false
40140105_3351081004529012404-0,true,24,1,0.041666668,7,0.29166666,false,false,true,true,false,true,true,false
4466396_2171486908621398055-0,false,51,0,0.0,0,0.0,true,false,false,false,false,false,false,false
4466396_2171486908621398055-0,true,51,1,0.019607844,47,0.92156863,false,false,true,true,true,true,true,false
4466396_2171486908621398055-0,false,51,0,0.0,0,0.0,false,false,false,false,false,false,false,false
4466396_2171486908621398055-0,false,51,0,0.0,0,0.0,false,false,false,false,false,false,false,false
4466396_2171486908621398055-0,false,51,0,0.0,0,0.0,false,false,false,false,false,false,false,false
relev4.html-0,false,214,0,0.0,0,0.0,false,false,false,false,false,false,false,false
relev4.html-0,true,214,1,0.004672897,179,0.8364486,true,false,true,true,true,true,true,false
lelanthran.com.html-0,false,12,0,0.0,0,0.0,false,false,false,false,false,false,false,false
13.html-0,true,65,1,0.015384615,55,0.84615386,true,false,true,true,true,true,true,false
www.freesmoking.co.uk.html-0,false,16,0,0.0,0,0.0,false,false,false,false,false,false,false,false
lelanthran.com.html-0,false,12,0,0.0,0,0.0,false,false,false,false,false,false,false,false
13.html-0,false,65,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.freesmoking.co.uk.html-0,false,16,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.freesmoking.co.uk.html-0,false,16,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.freesmoking.co.uk.html-0,false,16,0,0.0,0,0.0,false,false,false,false,false,false,false,false
americashealthrankings.com.html-0,false,51,0,0.0,0,0.0,false,false,false,false,false,false,false,false
americashealthrankings.com.html-0,false,51,0,0.0,0,0.0,false,false,false,false,false,false,false,false
lelanthran.com.html-0,false,12,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.freesmoking.co.uk.html-0,false,16,0,0.0,0,0.0,false,false,false,false,false,false,false,false
lelanthran.com.html-0,true,12,1,0.083333336,10,0.8333333,true,false,true,true,true,true,true,false
americashealthrankings.com.html-0,true,51,0,0.0,1,0.019607844,true,false,true,false,true,false,false,false
13.html-0,false,65,0,0.0,0,0.0,false,false,false,false,false,false,false,false
americashealthrankings.com.html-0,false,51,0,0.0,0,0.0,false,false,false,false,false,false,false,false
americashealthrankings.com.html-0,false,51,0,0.0,0,0.0,false,false,false,false,false,false,false,false
13.html-0,false,65,0,0.0,0,0.0,false,false,false,false,false,false,false,false
13.html-0,false,65,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.freesmoking.co.uk.html-0,true,16,1,0.0625,14,0.875,true,false,true,true,true,true,true,false
13.html-0,false,65,0,0.0,0,0.0,false,false,false,false,false,false,false,false
13.html-0,false,65,0,0.0,0,0.0,false,false,false,false,false,false,false,false
10243565_8082529832718707397-0,true,23,0,0.0,14,0.6086956,false,false,true,true,true,false,true,false
10243565_8082529832718707397-0,false,23,0,0.0,0,0.0,true,false,false,false,false,false,false,false
10243565_8082529832718707397-0,false,23,0,0.0,0,0.0,false,false,false,false,false,false,false,false
10243565_8082529832718707397-0,false,23,0,0.0,0,0.0,false,false,false,false,false,false,false,false
10243565_8082529832718707397-0,false,23,0,0.0,0,0.0,false,false,false,false,false,false,false,false
36160837_9126732860206983762-0,false,16,0,0.0,0,0.0,false,false,false,false,false,false,false,false
36160837_9126732860206983762-0,true,16,0,0.0,9,0.5625,true,false,true,true,false,false,true,false
Treaty Countries.htmle4c9da69-e91f-45f2-afe9-5a6947a77fc2.html-0,false,135,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Treaty Countries.htmle4c9da69-e91f-45f2-afe9-5a6947a77fc2.html-0,false,135,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Treaty Countries.htmle4c9da69-e91f-45f2-afe9-5a6947a77fc2.html-0,true,135,1,0.0074074073,90,0.6666667,true,false,true,true,true,true,true,false
"List of country calling codes - Wikipedia, the free encyclopedia.htm8c19f6c0-2c90-415b-b656-2de0b545fe46.html-0",false,67,0,0.0,0,0.0,true,false,true,false,true,false,false,false
"List of country calling codes - Wikipedia, the free encyclopedia.htm8c19f6c0-2c90-415b-b656-2de0b545fe46.html-0",false,67,0,0.0,0,0.0,false,false,false,false,false,false,false,false
"List of country calling codes - Wikipedia, the free encyclopedia.htm8c19f6c0-2c90-415b-b656-2de0b545fe46.html-0",true,67,1,0.014925373,0,0.0,false,false,true,false,false,true,false,false
Countries legal voting age.html-0,true,236,0,0.0,206,0.87288135,true,false,true,true,true,false,true,false
Countries legal voting age.html-0,false,236,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries legal voting age.html-0,false,236,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global freedom on the net.html-0,false,38,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global freedom on the net.html-0,true,38,1,0.02631579,30,0.7894737,true,false,true,true,true,true,true,false
Global freedom on the net.html-0,false,38,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global freedom on the net.html-0,false,38,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global freedom on the net.html-0,false,38,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global freedom on the net.html-0,false,38,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global freedom on the net.html-0,false,38,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.olympic-2012-london.co.html-0,false,251,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.olympic-2012-london.co.html-0,false,251,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.olympic-2012-london.co.html-0,false,251,0,0.0,0,0.0,false,false,false,false,false,false,false,false
91184501_6216797092310260282-0,false,33,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.olympic-2012-london.co.html-0,false,251,0,0.0,0,0.0,false,false,false,false,false,false,false,false
91184501_6216797092310260282-0,false,33,0,0.0,0,0.0,false,false,false,false,false,false,false,false
91184501_6216797092310260282-0,false,33,0,0.0,0,0.0,true,false,false,false,true,false,false,false
91184501_6216797092310260282-0,true,33,1,0.030303031,28,0.8484849,false,false,true,true,false,true,true,false
Countries malaria deaths.html-0,false,107,0,0.0,0,0.0,false,false,false,false,false,false,false,false
48697601_4709667741109016415-0,false,37,0,0.0,0,0.0,false,false,false,false,false,false,false,false
48697601_4709667741109016415-0,true,37,1,0.027027028,33,0.8918919,false,false,true,true,true,true,true,false
48697601_4709667741109016415-0,false,37,0,0.0,0,0.0,false,false,false,false,false,false,false,false
48697601_4709667741109016415-0,false,37,0,0.0,0,0.0,true,false,false,false,false,false,false,false
48697601_4709667741109016415-0,false,37,0,0.0,0,0.0,false,false,false,false,false,false,false,false
48697601_4709667741109016415-0,false,37,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries malaria deaths.html-0,false,107,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.indexmundi.com.diabetes.html-0,true,194,1,0.005154639,168,0.8659794,false,false,true,true,true,true,true,false
Countries malaria deaths.html-0,true,107,1,0.009345794,95,0.88785046,true,false,true,true,true,true,true,false
www.indexmundi.com.diabetes.html-0,false,194,0,0.0,0,0.0,true,false,false,false,false,false,false,false
www.indexmundi.com.diabetes.html-0,false,194,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.indexmundi.com.diabetes.html-0,false,194,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.olympic-2012-london.co.html-0,false,251,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.olympic-2012-london.co.html-0,false,251,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.olympic-2012-london.co.html-0,false,251,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.olympic-2012-london.co.html-0,false,251,0,0.0,0,0.0,false,false,false,false,false,false,false,false
uspto.gov.html-0,false,245,0,0.0,0,0.0,false,false,false,false,false,false,false,false
uspto.gov.html-0,false,245,0,0.0,0,0.0,false,false,false,false,false,false,false,false
timeshighereducation.co.uk-world-university-rankings.html-0,false,50,0,0.0,0,0.0,false,false,false,false,false,false,false,false
uspto.gov.html-0,false,245,0,0.0,0,0.0,false,false,false,false,false,false,false,false
timeshighereducation.co.uk-world-university-rankings.html-0,true,50,0,0.0,47,0.94,false,false,true,true,true,false,true,false
uspto.gov.html-0,false,245,0,0.0,0,0.0,false,false,false,false,false,false,false,false
timeshighereducation.co.uk-world-university-rankings.html-0,false,50,0,0.0,0,0.0,false,false,false,false,false,false,false,false
uspto.gov.html-0,false,245,0,0.0,0,0.0,false,false,false,false,false,false,false,false
timeshighereducation.co.uk-world-university-rankings.html-0,false,50,0,0.0,0,0.0,true,false,false,false,false,false,false,false
uspto.gov.html-0,false,245,0,0.0,0,0.0,false,false,false,false,false,false,false,false
uspto.gov.html-0,false,245,0,0.0,0,0.0,false,false,false,false,false,false,false,false
uspto.gov.html-0,false,489,0,0.0,162,0.33128834,true,false,false,false,true,false,false,false
uspto.gov.html-0,false,245,0,0.0,0,0.0,false,false,false,false,false,false,false,false
uspto.gov.html-0,false,250,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.jewishvirtuallibrary.org.html-0,true,16,1,0.0625,13,0.8125,false,false,false,false,false,false,false,false
94076072_8367472088470807555-0,false,29,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.jewishvirtuallibrary.org.html-0,false,16,0,0.0,0,0.0,false,false,false,false,false,false,false,false
94076072_8367472088470807555-0,false,29,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.jewishvirtuallibrary.org.html-0,false,16,0,0.0,0,0.0,false,false,false,false,false,false,false,false
94076072_8367472088470807555-0,true,29,1,0.03448276,1,0.03448276,false,false,true,true,true,true,true,false
94076072_8367472088470807555-0,false,29,0,0.0,0,0.0,false,false,false,false,false,false,false,false
72.html-0,true,177,0,0.0,63,0.3559322,false,false,false,false,false,false,false,false
www.jewishvirtuallibrary.org.html-0,false,16,0,0.0,0,0.0,false,false,false,false,false,false,false,false
umn.edu.html-0,true,13,1,0.07692308,8,0.61538464,true,false,true,true,true,true,true,false
infoplease.com.html-0,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries happiness index.html-0,true,144,0,0.0,129,0.8958333,true,false,true,true,true,false,true,false
umn.edu.html-0,false,13,0,0.0,2,0.15384616,false,false,false,false,false,false,false,false
infoplease.com.html-0,true,18,1,0.055555556,11,0.6111111,false,false,true,true,true,true,true,false
Countries happiness index.html-0,false,144,0,0.0,0,0.0,false,false,false,false,false,false,false,false
infoplease.com.html-0,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries happiness index.html-0,false,144,0,0.0,0,0.0,false,false,false,false,false,false,false,false
infoplease.com.html-0,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries happiness index.html-0,false,144,0,0.0,0,0.0,false,false,false,false,false,false,false,false
umn.edu.html-0,false,13,0,0.0,0,0.0,false,false,false,false,false,false,false,false
